date,time,azi,elev,apmag,sbrt,observatory
2025-01-09,19:30,326.811626,-41.241568,19.29,n.a.,hf
2025-01-09,19:30,283.782112,-18.19868,19.29,n.a.,ssf
2025-01-09,20:00,335.216482,-44.659714,19.291,n.a.,hf
2025-01-09,20:00,280.398549,-24.486843,19.291,n.a.,ssf
2025-01-09,20:30,344.708937,-47.078088,19.291,n.a.,hf
2025-01-09,20:30,276.998527,-30.843513,19.291,n.a.,ssf
2025-01-09,21:00,355.00208,-48.321896,19.292,n.a.,hf
2025-01-09,21:00,273.485533,-37.247111,19.292,n.a.,ssf
2025-01-09,21:30,5.582712,-48.285748,19.292,n.a.,hf
2025-01-09,21:30,269.729195,-43.67497,19.292,n.a.,ssf
2025-01-09,22:00,15.842981,-46.972878,19.293,n.a.,hf
2025-01-09,22:00,265.534787,-50.09987,19.293,n.a.,ssf
2025-01-09,22:30,25.280049,-44.493842,19.293,n.a.,hf
2025-01-09,22:30,260.581003,-56.483435,19.293,n.a.,ssf
2025-01-09,23:00,33.620681,-41.025758,19.294,n.a.,hf
2025-01-09,23:00,254.280814,-62.761338,19.294,n.a.,ssf
2025-01-09,23:30,40.813027,-36.762043,19.294,n.a.,hf
2025-01-09,23:30,245.441606,-68.804858,19.294,n.a.,ssf
2025-01-10,00:00,46.945099,-31.878124,19.295,n.a.,hf
2025-01-10,00:00,231.412949,-74.306332,19.295,n.a.,ssf
2025-01-10,00:30,52.163976,-26.517671,19.295,n.a.,hf
2025-01-10,00:30,206.790891,-78.4317,19.295,n.a.,ssf
2025-01-10,01:00,56.625117,-20.792098,19.296,n.a.,hf
2025-01-10,01:00,169.907975,-79.406573,19.296,n.a.,ssf
2025-01-10,01:30,60.468875,-14.785596,19.296,n.a.,hf
2025-01-10,01:30,138.543265,-76.52598,19.296,n.a.,ssf
2025-01-10,02:00,63.813178,-8.561228,19.297,n.a.,hf
2025-01-10,02:00,120.31675,-71.518232,19.297,n.a.,ssf
2025-01-10,02:30,66.753767,-2.166302,19.297,n.a.,hf
