date,time,azi,elev,apmag,sbrt,observatory
2025-01-10,04:00,223.338324,-23.670313,21.03,5.306,ssf
2025-01-10,04:30,94.969844,-71.501291,21.03,5.306,hf
2025-01-10,04:30,217.05843,-27.816676,21.03,5.306,ssf
2025-01-10,05:00,95.982464,-64.500243,21.029,5.305,hf
2025-01-10,05:00,210.104492,-31.370013,21.029,5.305,ssf
2025-01-10,05:30,97.196968,-57.513839,21.029,5.305,hf
2025-01-10,05:30,202.478735,-34.215175,21.029,5.305,ssf
2025-01-10,06:00,98.539552,-50.547366,21.028,5.305,hf
2025-01-10,06:00,194.258192,-36.238316,21.028,5.305,ssf
2025-01-10,06:30,99.990168,-43.606575,21.028,5.305,hf
2025-01-10,06:30,185.610441,-37.343727,21.028,5.305,ssf
2025-01-10,07:00,101.548894,-36.698035,21.028,5.305,hf
2025-01-10,07:00,176.783442,-37.472988,21.028,5.305,ssf
2025-01-10,07:30,103.226163,-29.829468,21.027,5.305,hf
2025-01-10,07:30,168.062933,-36.618968,21.027,5.305,ssf
2025-01-10,08:00,105.039654,-23.01014,21.027,5.305,hf
2025-01-10,08:00,159.712016,-34.827662,21.027,5.305,ssf
2025-01-10,08:30,107.013635,-16.251369,21.026,5.305,hf
2025-01-10,08:30,151.921604,-32.186841,21.026,5.305,ssf
2025-01-10,09:00,109.179496,-9.567204,21.026,5.305,hf
2025-01-10,09:00,144.791675,-28.807441,21.026,5.305,ssf
2025-01-10,09:30,111.57706,-2.975345,21.026,5.305,hf
2025-01-10,09:30,138.341685,-24.805581,21.026,5.305,ssf
2025-01-10,10:00,114.256568,3.501588,21.025,5.305,hf
2025-01-10,10:00,132.535182,-20.290052,21.025,5.305,ssf
2025-01-10,10:30,117.281303,9.834309,21.025,5.305,hf
2025-01-10,10:30,127.304655,-15.355999,21.025,5.305,ssf
2025-01-10,11:00,120.730733,15.984453,21.024,5.305,hf
2025-01-10,11:00,122.569916,-10.083212,21.024,5.305,ssf
2025-01-10,11:30,124.703798,21.901278,21.024,5.305,hf
2025-01-10,11:30,118.249099,-4.537039,21.024,5.305,ssf
2025-01-10,12:00,129.321187,27.517293,21.024,5.305,hf
2025-01-10,12:00,114.263916,1.22957,21.024,5.305,ssf
2025-01-10,12:30,134.723928,32.742836,21.023,5.305,hf
2025-01-10,12:30,110.541109,7.173749,21.023,5.305,ssf
2025-01-10,13:00,141.062864,37.460296,21.023,5.305,hf
2025-01-10,13:00,107.011527,13.260534,21.023,5.305,ssf
2025-01-10,13:30,148.470012,41.520272,21.022,5.304,hf
2025-01-10,13:30,103.607566,19.46093,21.022,5.304,ssf
2025-01-10,14:00,157.002176,44.744764,21.022,5.304,hf
2025-01-10,14:00,100.25906,25.750213,21.022,5.304,ssf
2025-01-10,14:30,96.887032,32.106337,21.022,5.304,ssf
2025-01-10,15:00,93.393647,38.508233,21.021,5.304,ssf
2025-01-10,15:30,187.257634,47.703554,21.021,5.304,hf
2025-01-10,15:30,89.644716,44.933604,21.021,5.304,ssf
2025-01-10,16:00,197.28938,46.19849,21.02,5.304,hf
2025-01-10,16:00,85.436367,51.35536,21.02,5.304,ssf
2025-01-10,16:30,206.46026,43.566232,21.02,5.304,hf
2025-01-10,17:00,214.541042,39.984853,21.02,5.304,hf
2025-01-10,17:30,221.505087,35.642179,21.019,5.304,hf
2025-01-10,18:00,227.448017,30.705908,21.019,5.304,hf
2025-01-10,18:00,49.580085,75.456522,21.019,5.304,ssf
2025-01-10,18:30,232.514364,25.312547,21.018,5.304,hf
2025-01-10,18:30,22.24542,79.312727,21.018,5.304,ssf
2025-01-10,19:00,236.853116,19.567868,21.018,5.304,hf
2025-01-10,19:00,343.20611,79.639057,21.018,5.304,ssf
2025-01-10,19:30,240.597598,13.551953,21.017,5.304,hf
2025-01-10,19:30,313.502898,76.182656,21.017,5.304,ssf
2025-01-10,20:00,243.859472,7.324992,21.017,5.304,hf
2025-01-10,20:00,296.989423,70.904775,21.017,5.304,ssf
2025-01-10,20:30,246.729261,0.932315,21.017,5.304,hf
2025-01-10,20:30,287.1131,64.943025,21.017,5.304,ssf
2025-01-10,21:00,249.279212,-5.591681,21.016,5.303,hf
2025-01-10,21:00,280.345728,58.70109,21.016,5.303,ssf
2025-01-10,21:30,251.566573,-12.220618,21.016,5.303,hf
2025-01-10,21:30,275.16598,52.335944,21.016,5.303,ssf
2025-01-10,22:00,253.636494,-18.934009,21.015,5.303,hf
2025-01-10,22:00,270.860502,45.921277,21.015,5.303,ssf
2025-01-10,22:30,255.524295,-25.715729,21.015,5.303,hf
2025-01-10,22:30,267.054585,39.498834,21.015,5.303,ssf
2025-01-10,23:00,257.257024,-32.552892,21.015,5.303,hf
2025-01-10,23:00,263.529046,33.096976,21.015,5.303,ssf
2025-01-10,23:30,258.854163,-39.435038,21.014,5.303,hf
2025-01-10,23:30,260.141823,26.738526,21.014,5.303,ssf
2025-01-11,00:00,260.327151,-46.353524,21.014,5.303,hf
2025-01-11,00:00,256.790952,20.444668,21.014,5.303,ssf
2025-01-11,00:30,261.676683,-53.301054,21.013,5.303,hf
2025-01-11,00:30,253.395383,14.237296,21.013,5.303,ssf
2025-01-11,01:00,262.884612,-60.271285,21.013,5.303,hf
2025-01-11,01:00,249.884134,8.140753,21.013,5.303,ssf
2025-01-11,01:30,263.889373,-67.258413,21.013,5.303,hf
2025-01-11,01:30,246.189623,2.183425,21.013,5.303,ssf
2025-01-11,02:00,264.49406,-74.25641,21.012,5.303,hf
2025-01-11,02:00,242.243331,-3.600591,21.012,5.303,ssf
2025-01-11,02:30,263.830838,-81.2556,21.012,5.303,hf
2025-01-11,02:30,237.973062,-9.169607,21.012,5.303,ssf
2025-01-11,03:00,247.568243,-88.163591,21.011,5.303,hf
2025-01-11,03:00,233.301816,-14.472214,21.011,5.303,ssf
2025-01-11,03:30,98.480503,-84.639244,21.011,5.303,hf
