date,time,azi,elev,apmag,sbrt,observatory
2025-01-10,00:30,313.508694,-32.902846,19.342,7.47,hf
2025-01-10,00:30,290.121952,-6.230202,19.342,7.47,ssf
2025-01-10,01:00,319.799797,-37.73383,19.342,7.47,hf
2025-01-10,01:00,286.547073,-12.329943,19.342,7.47,ssf
2025-01-10,01:30,327.183475,-41.922905,19.341,7.47,hf
2025-01-10,01:30,283.095958,-18.541816,19.341,7.47,ssf
2025-01-10,02:00,335.739753,-45.288561,19.341,7.47,hf
2025-01-10,02:00,279.696127,-24.840584,19.341,7.47,ssf
2025-01-10,02:30,345.393288,-47.633551,19.341,7.469,hf
2025-01-10,02:30,276.266172,-31.203606,19.341,7.469,ssf
2025-01-10,03:00,355.832301,-48.782934,19.34,7.469,hf
2025-01-10,03:00,272.705611,-37.609032,19.34,7.469,ssf
2025-01-10,03:30,6.515413,-48.63676,19.34,7.469,hf
2025-01-10,03:30,268.877472,-44.033439,19.34,7.469,ssf
2025-01-10,04:00,16.819012,-47.208335,19.34,7.469,hf
2025-01-10,04:00,264.57568,-50.448032,19.339,7.469,ssf
2025-01-10,04:30,26.245017,-44.61879,19.339,7.469,hf
2025-01-10,04:30,259.458561,-56.811292,19.339,7.469,ssf
2025-01-10,05:00,34.538418,-41.052426,19.339,7.469,hf
2025-01-10,05:00,252.900789,-63.052428,19.339,7.469,ssf
2025-01-10,05:30,41.666849,-36.705475,19.338,7.469,hf
2025-01-10,05:30,243.637148,-69.028423,19.338,7.469,ssf
2025-01-10,06:00,47.732277,-31.753038,19.338,7.469,hf
2025-01-10,06:00,228.91334,-74.398271,19.338,7.469,ssf
2025-01-10,06:30,52.889535,-26.336957,19.338,7.469,hf
2025-01-10,06:30,203.552562,-78.266986,19.338,7.469,ssf
2025-01-10,07:00,57.297493,-20.56642,19.337,7.469,hf
2025-01-10,07:00,167.508464,-78.91363,19.337,7.469,ssf
2025-01-10,07:30,61.097503,-14.523535,19.337,7.469,hf
2025-01-10,07:30,137.823167,-75.886474,19.337,7.469,ssf
2025-01-10,08:00,64.407382,-8.269614,19.337,7.468,hf
2025-01-10,08:00,120.307525,-70.86215,19.337,7.468,ssf
2025-01-10,08:30,67.3224,-1.85056,19.336,7.468,hf
2025-01-10,08:30,109.685541,-65.029372,19.336,7.468,ssf
2025-01-10,09:00,69.918681,4.698981,19.336,7.468,hf
2025-01-10,09:00,102.437231,-58.853449,19.336,7.468,ssf
2025-01-10,09:30,72.256982,11.352567,19.336,7.468,hf
2025-01-10,09:30,96.941854,-52.520648,19.336,7.468,ssf
2025-01-10,10:00,74.386081,18.089754,19.335,7.468,hf
2025-01-10,10:00,92.422109,-46.118252,19.335,7.468,ssf
2025-01-10,10:30,76.34561,24.894513,19.335,7.468,hf
2025-01-10,10:30,88.46694,-39.694725,19.335,7.468,ssf
2025-01-10,11:00,78.168371,31.754091,19.335,7.468,hf
2025-01-10,11:00,84.836151,-33.281925,19.335,7.468,ssf
2025-01-10,11:30,79.882307,38.658185,19.334,7.468,hf
2025-01-10,11:30,81.375043,-26.904514,19.334,7.468,ssf
